Query ID,Best Alpha,MRR
955093,0.0,0.0196078431372549
692955,0.0,0.017543859649122806
1086174,0.0,0.5
922335,0.01,0.5
1086186,0.0,0.16666666666666666
955117,0.01,0.05555555555555555
758519,0.0,1.0
1086200,0.0,0.25
660220,0.0,0.14285714285714285
267012,0.0,0.3333333333333333
987914,0.0,1.0
1086224,0.0,0.16666666666666666
824080,0.0,1.0
463635,0.0,1.0
922389,0.0,1.0
922398,0.01,0.3333333333333333
1086241,0.0,0.014925373134328358
1020710,0.0,0.09090909090909091
1086248,0.0,0.25
1020724,0.01,0.5
37685,0.0,1.0
332600,0.0,0.037037037037037035
627513,0.01,0.058823529411764705
1086266,0.06,0.002881844380403458
1086271,0.0,0.3333333333333333
1086279,0.01,0.16666666666666666
1086281,0.0,0.14285714285714285
987978,0.0,1.0
529230,0.01,0.3333333333333333
1086288,0.02,0.008403361344537815
4947,0.01,1.0
168787,0.01,1.0
955220,0.01,0.07692307692307693
1086296,0.04,0.0010050251256281408
1086305,0.01,1.0
1086309,0.01,0.25
70504,0.0,0.5
594793,0.01,0.25
725867,0.0,1.0
693101,0.0,0.25
1086326,0.0,0.011627906976744186
430985,0.0,1.0
430989,0.01,0.1111111111111111
594831,0.01,0.5
1086354,0.0,1.0
234388,0.0,0.5
693152,0.0,0.3333333333333333
136098,0.01,0.3333333333333333
299939,0.01,0.013333333333333334
693162,0.01,1.0
1053611,0.0,1.0
1086384,0.0,1.0
1086385,0.0,0.00980392156862745
398258,0.0,0.3333333333333333
267187,0.01,0.012658227848101266
1086391,0.0,0.008695652173913044
725951,0.01,1.0
758720,0.01,0.2
70595,0.0,0.023809523809523808
988119,0.01,1.0
1086424,0.0,0.03333333333333333
988121,0.0,1.0
988122,0.0,0.08333333333333333
824282,0.0,0.5
988124,0.01,1.0
136157,0.0,0.5
1086430,0.01,1.0
955359,0.01,0.034482758620689655
922593,0.01,0.2
1086439,0.0,0.047619047619047616
1020907,0.0,0.2
988142,0.0,1.0
594930,0.0,0.25
1020915,0.0,0.05555555555555555
988149,0.0,0.3333333333333333
332797,0.0,0.006211180124223602
398335,0.01,1.0
660479,0.01,0.09090909090909091
1086468,0.01,1.0
988169,0.0,0.5
1086477,0.0,1.0
136209,0.0,0.2
1053716,0.0,1.0
1086491,0.0,0.3333333333333333
1086498,0.01,0.05555555555555555
693297,0.0,0.5
988211,0.0,1.0
824371,0.0,1.0
70709,0.0,0.5
660534,0,0
726076,0.0,0.5
70720,0.0,0.5
37952,0.0,0.08333333333333333
1086532,0.0,1.0
1020999,0.01,0.5
267341,0.0,0.5
791629,0.01,0.0029585798816568047
496717,0.0,0.007194244604316547
726098,0.01,0.0625
1086555,0.0,0.25
988253,0.0,0.5
1086565,0.0,1.0
988269,0.0,1.0
1086575,0.0,1.0
398447,0.0,1.0
1086581,0.0,1.0
758901,0.01,1.0
758909,0.01,0.25
1021053,0.01,0.5
1086594,0.0,1.0
1086595,0.01,0.125
70787,0.01,0.041666666666666664
988294,0.01,0.1111111111111111
1021065,0.01,0.25
988306,0.0,1.0
234644,0.01,0.3333333333333333
234651,0.01,0.16666666666666666
1086628,0.01,0.02127659574468085
1086637,0.0,1.0
660672,0.01,0.006756756756756757
70852,0.0,1.0
693447,0.0,1.0
1053896,0.0,1.0
1053901,0.0,1.0
38098,0.01,0.0625
1086675,0.0,1.0
300246,0.0,0.3333333333333333
1086679,0.0,1.0
1086681,0.0,0.0625
693469,0.0,0.045454545454545456
824542,0.01,0.5
1086693,0.0,0.006896551724137931
1053931,0.0,1.0
1086701,0.01,1.0
759021,0.01,1.0
1021170,0.01,0.5
1086708,0.0,0.5
1086713,0.0,1.0
1086715,0.0,0.16666666666666666
988412,0.0,0.016129032258064516
759038,0.0,1.0
988416,0.01,0.2
300306,0.0,0.015384615384615385
202006,0.01,0.25
759062,0.0,0.03571428571428571
300312,0.01,0.14285714285714285
595236,0.0,0.14285714285714285
1053992,0.0,0.02857142857142857
1086760,0.0,1.0
1053997,0.0,0.5
267566,0.02,0.012048192771084338
1086765,0.0,1.0
791862,0.0,1.0
1021241,0.01,0.3333333333333333
660803,0.0,1.0
234821,0,0
1054023,0.0,1.0
628056,0.0,0.5
988504,0.01,0.25
202073,0.01,1.0
169305,0.0,0.14285714285714285
1021277,0.0,1.0
988512,0.0,0.3333333333333333
202081,0.01,0.5
791916,0.01,1.0
1086834,0.0,1.0
1086836,0.01,1.0
628085,0.0,0.03571428571428571
1054071,0.0,0.2
431481,0.01,1.0
267644,0.0,0.014492753623188406
988540,0.01,0.5
693636,0.01,0.25
1021318,0.0,0.01694915254237288
1086855,0.0,0.08333333333333333
693642,0.01,0.5
1086860,0.0,1.0
1021324,0.0,1.0
1021327,0.0,0.3333333333333333
1086874,0.0,1.0
562594,0.0,0.5
1086883,0.01,0.023809523809523808
1086886,0.0,1.0
1086893,0.01,1.0
169390,0.0,0.5
1086915,0.0,0.04
1086917,0.01,0.2
1086927,0.0,0.16666666666666666
1086928,0.0,1.0
497107,0.0,0.2
1086933,0.0,0.16666666666666666
988636,0.0,1.0
660957,0.0,0.5
1086942,0.0,0.25
693736,0.01,0.25
1054186,0.0,0.004016064257028112
497132,0.0,0.3333333333333333
1054189,0.0,0.3333333333333333
988653,0.01,0.05263157894736842
431602,0.0,0.14285714285714285
234998,0.0,0.5
136700,0.0,0.3333333333333333
529918,0.0,1.0
1086974,0.0,0.5
1086976,0.0,0.125
1021446,0.0,1.0
660999,0.0,0.16666666666666666
955911,0.0,0.014084507042253521
333327,0.0,0.5
235027,0.01,1.0
1087001,0.0,1.0
661028,0.0,0.14285714285714285
1087014,0.0,1.0
988710,0.0,0.5
1087018,0.0,0.025
464440,0.0,1.0
1087042,0.0,0.1
202306,0.0,1.0
1087046,0.0,0.014925373134328358
1087047,0.0,1.0
71238,0.01,0.01
988742,0.0,0.5
1087050,0.0,0.2
988743,0.0,0.25
988745,0.0,1.0
235089,0.01,1.0
988754,0.0,0.14285714285714285
661076,0.01,0.043478260869565216
1087061,0.01,0.14285714285714285
726614,0.0,0.041666666666666664
824920,0.0,0.5
1087066,0.0,0.5
1021532,0.0,0.5
1087074,0.01,0.5
1087076,0.01,0.16666666666666666
1087077,0.0,1.0
464484,0.0,1.0
824938,0.0,0.14285714285714285
595568,0.0,0.5
1021554,0.0,0.012048192771084338
988787,0.0,1.0
1054328,0.01,0.023809523809523808
595577,0.01,0.5
333434,0.0,0.012987012987012988
792187,0.0,0.2
1087105,0.0,1.0
300674,0.01,1.0
1054339,0.01,0.3333333333333333
562821,0.01,0.14285714285714285
1087114,0.01,0.5
562827,0.01,0.1111111111111111
1087122,0.01,1.0
1087126,0.0,0.3333333333333333
1087129,0.0,1.0
956060,0.0,0.3333333333333333
890532,0.0,1.0
1021605,0.0,0.5
333486,0.0,0.5
1087171,0.0,1.0
1087173,0.01,1.0
1021639,0.0,0.16666666666666666
759503,0.0,1.0
497360,0.0,1.0
1087185,0.0,0.2
1087186,0.0,1.0
38608,0.01,0.5
759515,0.0,1.0
1087204,0.0,1.0
1054438,0.0,0.2
1054440,0.0,0.09090909090909091
1087215,0.0,1.0
988911,0.02,0.00546448087431694
1021679,0.0,0.006329113924050633
1054450,0.0,0.5
1054451,0.0,0.5
988915,0.01,0.2
1021682,0.01,1.0
1087226,0.0,1.0
1021695,0.01,1.0
1054468,0.01,0.09090909090909091
1087238,0.0,0.25
333579,0.0,1.0
464663,0.0,1.0
988954,0.0,0.5
988960,0.0,1.0
5925,0.01,1.0
1087269,0.0,0.5
694063,0.0,0.3333333333333333
169778,0.01,0.25
628532,0.01,1.0
825147,0.0,0.3333333333333333
988988,0.0,1.0
497470,0.0,1.0
1087309,0.0,0.5
1087317,0.0,0.2
857943,0.01,0.07692307692307693
1087327,0.0,1.0
104290,0.01,0.3333333333333333
857956,0.0,0.5
1021797,0.0,0.08333333333333333
989042,0.0,1.0
1087351,0.0,1.0
497536,0.0,1.0
1054593,0.0,0.25
1087361,0.0,1.0
1054595,0.0,1.0
333700,0.0,0.3333333333333333
300933,0.0,0.2
1087375,0.01,0.25
792463,0.0,0.07692307692307693
1054610,0.01,1.0
661398,0.01,1.0
989099,0.0,0.5
563119,0.0,0.03571428571428571
989108,0.0,1.0
497596,0,0
1087425,0.0,1.0
1087435,0.0,0.16666666666666666
1021900,0.01,0.015625
1021907,0.0,0.25
464860,0.0,1.0
1087455,0.01,0.16666666666666666
1021931,0.01,0.3333333333333333
1054707,0.01,0.3333333333333333
956403,0.09,0.0012422360248447205
1087484,0.01,0.1111111111111111
1087486,0.0,0.5
1087487,0.0,0.3333333333333333
1087492,0.01,0.0625
301061,0.0,1.0
399364,0.0,1.0
890890,0.01,1.0
235534,0.0,0.5
792595,0.01,0.017543859649122806
1021971,0.0,1.0
1087514,0.0,1.0
989213,0.0,0.5
432161,0.0,1.0
38946,0.0,0.25
1087532,0.0,0.1
202797,0.01,0.09090909090909091
399414,0.05,0.0018315018315018315
1087544,0.01,0.5
1087556,0.01,1.0
1022022,0.0,0.25
6217,0.01,0.047619047619047616
1087566,0.0,0.5
1087581,0.01,1.0
497757,0.01,0.058823529411764705
1087589,0.0,1.0
792688,0.0,1.0
989296,0.01,0.5
1087603,0.0,0.14285714285714285
1087604,0.01,0.07142857142857142
596088,0.01,0.25
1087609,0.0,1.0
530572,0.0,0.5
1087634,0.0,0.25
563347,0.0,1.0
563359,0.0,1.0
596130,0.01,1.0
792742,0.0,1.0
399527,0.0,0.14285714285714285
530601,0.01,0.015151515151515152
530602,0.0,0.02857142857142857
1022124,0.01,0.07142857142857142
530611,0.0,0.5
1022132,0.01,0.0049504950495049506
727224,0.0,1.0
1087675,0.0,1.0
1087680,0.01,0.5
137411,0.0,0.038461538461538464
1087687,0.0,1.0
1087690,0.0,1.0
1054923,0.0,1.0
891082,0.0,0.2
202954,0.0,0.25
956624,0.01,1.0
989396,0.01,1.0
792789,0.01,0.25
137440,0.01,0.1111111111111111
1022178,0.0,0.019230769230769232
1087722,0.01,0.1
1054958,0.0,1.0
1087727,0.0,1.0
1087728,0.01,1.0
1087729,0.0,0.1111111111111111
825583,0.0,0.14285714285714285
1022198,0.0,0.14285714285714285
1087735,0.01,0.5
1087736,0.0,0.5
1054969,0.0,1.0
203003,0.0,0.05555555555555555
399617,0.0,1.0
760070,0.0,1.0
792847,0.02,0.02857142857142857
1087764,0.0,1.0
1087766,0.01,0.05555555555555555
1054999,0.0,0.038461538461538464
858391,0.01,0.5
1087774,0.01,0.02040816326530612
203039,0.0,0.125
694560,0.01,0.08333333333333333
694561,0.0,0.3333333333333333
137508,0.0,1.0
1087795,0.0,1.0
858421,0.0,0.125
235832,0.0,1.0
596282,0.0,1.0
1087803,0.01,0.013888888888888888
792900,0.0,1.0
989530,0.0,0.25
1087835,0.01,0.5
989543,0.0,1.0
1087848,0.0,1.0
1087858,0.01,1.0
1087869,0.01,0.027777777777777776
1087870,0.0,0.5
989573,0.0,1.0
924047,0.0,0.16666666666666666
792977,0.0,1.0
1055125,0.0,1.0
694678,0.0,0.14285714285714285
1022359,0.01,0.03333333333333333
1087904,0.0,1.0
1022370,0.01,1.0
1087911,0.0,0.16666666666666666
1087915,0.0,1.0
661945,0.0,1.0
39360,0.0,0.07692307692307693
563652,0.01,0.09090909090909091
694726,0,0
1055176,0.01,0.16666666666666666
1022410,0.01,0.3333333333333333
989644,0.0,1.0
989647,0.01,0.2
1087959,0.0,1.0
432602,0.0,0.5
1055197,0.01,1.0
1087967,0.0,0.16666666666666666
1087969,0.01,0.125
1022442,0.0,0.041666666666666664
989676,0.0,0.3333333333333333
596468,0.0,0.034482758620689655
1087999,0.0,1.0
662016,0.01,0.06666666666666667
727551,0.01,0.3333333333333333
203274,0.01,0.5
432653,0.01,1.0
432680,0.0,0.5
1088043,0.01,1.0
760367,0.01,0.03333333333333333
203317,0.0,1.0
563771,0.0,0.5
694845,0.0,0.1111111111111111
956993,0.0,1.0
170581,0.0,1.0
825948,0.0,1.0
334433,0.0,1.0
825954,0.0,0.008333333333333333
399970,0.0,1.0
891498,0.01,0.04
1022577,0.01,0.03125
1055351,0.01,0.06666666666666667
203390,0.0,0.5
989831,0.0,0.05
6791,0.0,1.0
1088138,0.0,0.5
727699,0.0,0.003745318352059925
39577,0.15,0.014705882352941176
1088153,0.0,1.0
727707,0.08,0.011235955056179775
1022620,0.0,0.3333333333333333
1022621,0.01,0.022727272727272728
989855,0.01,1.0
137889,0.01,0.25
1088164,0.01,0.2
1022630,0.01,0.014084507042253521
989866,0.0,1.0
432811,0.0,1.0
891565,0.0,0.25
989870,0.0,1.0
367290,0.0,0.5
137919,0.0,0.08333333333333333
760512,0.01,0.2
203458,0.0,0.14285714285714285
531142,0.0,0.034482758620689655
989894,0.0,1.0
72398,0.0,0.0196078431372549
1088209,0.01,1.0
1088210,0.0,1.0
1088211,0.0,1.0
301777,0.0,0.5
727765,0.0,0.010752688172043012
989912,0.0,0.3333333333333333
1088221,0.0,0.5
334558,0.0,1.0
498398,0.0,0.02702702702702703
727779,0.0,1.0
563943,0.02,0.00117096018735363
432874,0.0,0.5
596716,0.06,0.0014104372355430183
924398,0.01,0.1111111111111111
72435,0.0,0.5
1022712,0.0,0.16666666666666666
1088252,0.0,1.0
1088254,0.0,0.5
662282,0.01,0.5
989963,0.01,1.0
1022735,0.0,1.0
1055505,0.01,0.1
170770,0.0,0.5
563995,0.0,1.0
727837,0.0,0.03125
170788,0.01,0.08333333333333333
72485,0.0,1.0
826153,0.0,1.0
1022762,0.0,0.07692307692307693
989994,0.0,0.025
1088302,0.0,0.3333333333333333
498478,0.01,1.0
1022769,0.0,0.038461538461538464
1088309,0.0,1.0
1088311,0.01,1.0
990010,0.0,0.5
662334,0.0,0.07692307692307693
760638,0,0
1022782,0.0,0.043478260869565216
891719,0.02,0.0013054830287206266
236362,0.01,0.0024813895781637717
990026,0.0,1.0
1088332,0.0,1.0
1088347,0.0,1.0
1088349,0.0,0.25
1088358,0.0,0.16666666666666666
1022832,0.3,0.005847953216374269
1088379,0.0,1.0
203646,0.01,0.3333333333333333
793475,0.0,1.0
236427,0.01,0.010309278350515464
990093,0.0,1.0
138127,0.01,0.006289308176100629
924567,0.0,0.0136986301369863
334754,0.0,1.0
662436,0.0,1.0
72613,0.01,0.5
203688,0.0,0.02857142857142857
1088434,0.0,1.0
1088437,0.01,0.1
400311,0.01,0.011111111111111112
1022907,0.01,0.14285714285714285
1088444,0.0,0.5
1022911,0.0,0.09090909090909091
1088453,0.0,0.3333333333333333
695238,0.0,0.5
695240,0.01,0.08333333333333333
1088475,0.0,0.5
990176,0.0,1.0
39908,0.0,0.015625
1055717,0.0,0.5
170982,0.01,0.3333333333333333
138223,0.01,0.2
760817,0.01,0.041666666666666664
990197,0.0,1.0
1088502,0.0,1.0
662524,0,0
728060,0.01,0.5
1088510,0.0,1.0
1088512,0.0,1.0
1088515,0.0,1.0
990223,0.0,1.0
334867,0.0,0.5
138266,0.01,1.0
1088539,0.0,1.0
1088541,0.0,0.3333333333333333
531490,0.01,1.0
236580,0.0,0.125
236582,0.0,1.0
728110,0.01,0.3333333333333333
1023025,0.0,0.3333333333333333
334904,0.0,1.0
334916,0.0,1.0
433220,0.0,0.5
760908,0.0,1.0
105549,0.0,0.3333333333333333
728150,0.02,0.011764705882352941
859229,0.0,0.5
1088606,0.01,1.0
760930,0.01,1.0
990307,0.0,0.5
72809,0.01,0.09090909090909091
1088628,0.0,0.14285714285714285
40056,0.0,0.5
1023111,0.0,0.16666666666666666
1088648,0.0,1.0
990345,0.0,1.0
859274,0.0,0.3333333333333333
1088653,0.0,1.0
1055889,0.0,1.0
826513,0.01,0.5
1088658,0.0,1.0
826518,0.01,0.125
236708,0.0,0.03125
957607,0.01,1.0
990375,0.0,1.0
924844,0.01,1.0
1088685,0.0,0.5
1055921,0.0,0.2
1088693,0.0,0.5
1055940,0.01,1.0
761032,0.01,1.0
1088715,0.0,0.5
990414,0.0,1.0
1088718,0.01,0.25
531676,0.0,1.0
1088734,0.0,0.5
924895,0.0,0.5
1088742,0.0,0.2
105709,0.01,1.0
859376,0.0,1.0
466162,0.01,1.0
1088758,0.0,1.0
400631,0.0,1.0
957688,0.0,1.0
990459,0.01,0.25
138492,0.0,0.5
302337,0.0,1.0
236801,0.01,0.2
433415,0.01,0.25
761096,0.01,0.25
990481,0.0,0.14285714285714285
466202,0.01,0.05263157894736842
564509,0.0,0.25
1088800,0.0,0.5
1088816,0.0,0.2
924978,0.0,0.058823529411764705
400692,0.0,0.16666666666666666
400696,0.01,1.0
1056057,0.0,0.047619047619047616
1056060,0.0,0.5
990526,0.0,0.25
1088832,0.01,0.07692307692307693
892224,0.0,1.0
466252,0.0,1.0
1088845,0.0,0.5
1088856,0.0,1.0
302435,0.0,0.14285714285714285
1088869,0.01,0.5
171370,0.0,1.0
1088875,0.01,0.3333333333333333
1088884,0.0,0.5
1088889,0.0,0.5
499068,0.0,0.03571428571428571
925059,0,0
1023363,0.0,0.09090909090909091
138629,0.0,0.5
73094,0.0,0.058823529411764705
1088903,0.0,1.0
597384,0.0,0.1111111111111111
728460,0.0,0.5
433549,0.0,1.0
138640,0.0,1.0
40337,0.01,0.02564102564102564
73106,0.0,0.03333333333333333
1088915,0.01,0.07142857142857142
597395,0.01,0.5
236949,0.0,0.1
1056159,0.0,1.0
1088928,0.0,0.5
73119,0.0,1.0
466335,0.0,1.0
1056163,0.01,1.0
400803,0.0,0.5
892329,0.01,0.25
1088938,0.0,1.0
433579,0.01,0.07692307692307693
1088947,0.0,0.5
499126,0.01,0.5
990649,0.0,0.3333333333333333
564668,0.01,0.2
1088958,0.01,0.14285714285714285
1088960,0.0,1.0
1088973,0.0,0.08333333333333333
1056211,0.01,0.25
1088987,0.01,0.125
663006,0.01,1.0
1088993,0.01,0.25
564707,0.0,0.1111111111111111
1089001,0.0,1.0
1089002,0.0,1.0
1089021,0.0,1.0
1089022,0.0,1.0
1089026,0.0,0.5
1089027,0.0,0.3333333333333333
171527,0.01,0.3333333333333333
1056265,0.01,0.2
1089036,0.01,0.02702702702702703
433680,0.0,0.058823529411764705
1089043,0.0,0.043478260869565216
1089044,0.0,1.0
859669,0.01,0.16666666666666666
433685,0.0,0.02702702702702703
1089051,0.0,1.0
433691,0.0,1.0
892454,0.0,1.0
73257,0.01,0.5
138793,0.0,0.3333333333333333
990763,0.01,0.5
761388,0.01,0.0055248618784530384
630318,0.0,0.14285714285714285
1056303,0.0,0.014285714285714285
1089071,0.01,0.002061855670103093
794160,0.0,0.25
1089085,0.0,1.0
990784,0.0,1.0
1089093,0.01,1.0
761425,0.0,0.08333333333333333
663131,0.0,0.125
1089121,0.0,0.5
368229,0.01,1.0
1089143,0.01,1.0
630391,0.0,0.03125
990841,0.0,1.0
1089156,0.0,1.0
990852,0.0,0.25
1089158,0.0,1.0
1089164,0.01,1.0
106125,0.01,1.0
1089167,0.01,1.0
1056405,0.0,1.0
1089177,0.0,1.0
1056420,0.0,1.0
171691,0.01,0.3333333333333333
532142,0.01,1.0
1056437,0.01,0.017241379310344827
695993,0.01,0.5
1056446,0.0,1.0
1089214,0.0,0.25
958142,0.01,0.14285714285714285
794319,0.01,0.05263157894736842
466640,0.0,0.004464285714285714
499413,0.01,1.0
990938,0.0,0.125
1089246,0.0,0.1
859870,0.0,0.3333333333333333
1056482,0.01,0.05263157894736842
728823,0.0,0.125
1089273,0.01,0.08333333333333333
1089277,0.01,0.2
171776,0.0,1.0
728836,0.0,0.058823529411764705
1089286,0.0,0.2
1089293,0.01,1.0
990995,0.0,0.5
761627,0.0,0.14285714285714285
302878,0.0,0.2
7968,0.0,0.5
1089312,0.0,1.0
1056548,0.0,0.5
1023782,0.0,0.16666666666666666
1089325,0.0,0.5
466738,0.01,0.2
991032,0.0,1.0
237370,0.0,0.030303030303030304
270140,0.0,0.5
237373,0.01,0.03225806451612903
1056580,0.0,1.0
991044,0.01,0.06666666666666667
1089355,0.0,1.0
139090,0.0,0.5
466774,0.0,1.0
991064,0.01,0.16666666666666666
663388,0.0,1.0
335710,0.0,1.0
335711,0.01,0.3333333333333333
1089376,0.0,1.0
1023838,0.0,0.5
794469,0,0
958311,0.0,0.25
991079,0.01,0.5
1023850,0.01,0.3333333333333333
597870,0.0,0.3333333333333333
499568,0.01,0.16666666666666666
1089401,0.0,0.5
1089406,0.0,1.0
1089408,0.01,1.0
171906,0.0,0.08333333333333333
925571,0.0,0.5
1056644,0.0,0.5
1089414,0.0,1.0
401287,0.0,1.0
991111,0.0,0.3333333333333333
696217,0.0,0.5
1089434,0.0,1.0
1089438,0.0,1.0
991138,0.0,1.0
1089443,0.01,0.3333333333333333
860071,0.0,0.5
860078,0.01,0.3333333333333333
696242,0.0,0.1111111111111111
1089469,0.01,0.09090909090909091
991171,0.01,0.3333333333333333
303045,0.0,0.5
1056726,0.0,0.5
1089498,0.01,1.0
1089501,0.0,0.022727272727272728
1056742,0.0,0.0125
1089511,0.0,0.04
139239,0.0,0.14285714285714285
991207,0.01,0.5
991210,0.0,1.0
565231,0.01,0.002717391304347826
1089521,0.0,1.0
1056758,0.0,1.0
696312,0.01,0.5
237561,0.11,0.001594896331738437
794625,0.0,1.0
1089541,0.01,0.2
991240,0.0,0.043478260869565216
991241,0.0,1.0
106508,0.0,0.0125
1089558,0.0,1.0
1089560,0.01,1.0
172062,0.0,1.0
1024034,0.0,0.14285714285714285
335910,0.0,1.0
1089576,0.01,0.16666666666666666
794665,0.01,1.0
73788,0.01,0.25
1089597,0.0,0.5
1024069,0.0,0.1
925766,0.01,0.14285714285714285
1056850,0.0,0.14285714285714285
1089619,0.0,1.0
696404,0.0,1.0
729173,0.0,0.5
270422,0.0,0.5
368728,0.0,0.16666666666666666
991324,0.0,1.0
1089639,0.0,0.2
860266,0.0,1.0
499818,0,0
761963,0.0,1.0
1089645,0.0,1.0
991342,0.0,0.125
1089656,0.0,0.5
630905,0.0,1.0
204924,0.0,0.5
73853,0.0,1.0
663679,0.0,1.0
991364,0.0,1.0
1089670,0.0,0.3333333333333333
1089674,0.0,0.5
139405,0.0,1.0
1089678,0.01,0.047619047619047616
1089683,0.0,1.0
991383,0.0,0.125
1089688,0.0,0.5
1089691,0.0,1.0
1089693,0.01,1.0
1089696,0.0,0.09090909090909091
1024166,0.0,0.5
1089706,0.01,0.5
1024176,0.01,1.0
1056950,0.0,0.07692307692307693
1089719,0.0,0.002583979328165375
270520,0.01,0.5
270521,0.01,0.022222222222222223
991419,0.01,0.16666666666666666
1089727,0.0,1.0
499904,0.01,0.0625
434369,0.0,0.08333333333333333
762059,0.04,0.003289473684210526
1089750,0.01,1.0
663771,0.01,0.02631578947368421
1024221,0.01,1.0
1089760,0.01,0.14285714285714285
1089763,0.0,0.5
401640,0.01,0.5
1057007,0.0,1.0
1089776,0.0,1.0
991471,0.01,0.5
1057015,0.01,0.14285714285714285
1089787,0.0,0.047619047619047616
925951,0.0,0.5
762111,0.0,0.2
270603,0.01,0.5
1089804,0.01,0.2
794893,0.01,0.5
1089805,0.0,1.0
663820,0.02,0.001639344262295082
1089810,0.01,0.2
434462,0.01,0.125
205086,0.0,1.0
1024288,0.0,0.07142857142857142
1089832,0.0,1.0
1024300,0.0,1.0
860462,0.0,1.0
1024305,0.0,1.0
270642,0.0,0.5
205107,0.0,0.02857142857142857
1089846,0.04,0.008928571428571428
1024312,0.01,0.010309278350515464
926019,0.01,0.3333333333333333
1057098,0.0,1.0
467274,0.0,1.0
1089868,0.0,0.5
663890,0.0,0.2
893271,0.01,0.01282051282051282
1057112,0.0,1.0
893275,0.01,0.07692307692307693
696677,0.01,1.0
991590,0.0,0.5
1089896,0.0,1.0
991598,0.0,1.0
926064,0.01,0.5
237936,0,0
1089906,0.0,1.0
1057139,0.01,1.0
237945,0.0,1.0
860542,0.01,0.16666666666666666
1089925,0.0,0.5
663950,0,0
827791,0.0,0.5
1057168,0.0,1.0
1089940,0.01,0.2
1089945,0.01,1.0
827801,0,0
860573,0.01,0.3333333333333333
696738,0.0,0.025
729508,0.0,0.125
1089964,0.0,1.0
1089966,0.01,0.14285714285714285
991662,0,0
762296,0.0,1.0
1089983,0.0,0.012048192771084338
565696,0.0,0.003968253968253968
205251,0.0,1.0
991685,0.0,1.0
401878,0.01,0.5
1057251,0.0,0.3333333333333333
1090029,0.0,0.07142857142857142
860655,0.0,0.3333333333333333
1057270,0.0,0.16666666666666666
139767,0.01,0.5
1090043,0.01,0.2
8701,0.0,1.0
991748,0.0,0.5
1090054,0.01,1.0
8714,0.01,0.009615384615384616
1090063,0.0,1.0
1024528,0.01,0.047619047619047616
958993,0.01,1.0
991761,0.0,0.5
991762,0.0,0.1111111111111111
1090072,0.0,1.0
1090077,0.0,1.0
1090086,0.01,0.125
991782,0.0,1.0
1090100,0.01,0.3333333333333333
1057334,0.0,0.25
1090102,0.0,1.0
959034,0.0,1.0
1090107,0.0,0.02631578947368421
1090110,0.0,0.16666666666666666
172608,0.01,0.02127659574468085
1090115,0.01,1.0
107077,0.0,0.3333333333333333
729672,0.0,1.0
664138,0.01,0.0196078431372549
1024591,0.01,0.08333333333333333
1024592,0.01,0.5
1090132,0.0,0.25
696918,0.0,1.0
1057367,0.01,0.3333333333333333
74328,0.01,0.2
1024599,0.0,1.0
762455,0.0,1.0
991832,0.0,0.5
8798,0.01,0.3333333333333333
565856,0.0,0.16666666666666666
729697,0.0,1.0
1090146,0.0,0.3333333333333333
1090151,0.0,0.2
959083,0.0,0.1111111111111111
565868,0.01,0.027777777777777776
991854,0.0,1.0
533105,0.01,0.2
74356,0.01,1.0
1090165,0.0,0.3333333333333333
139897,0.13,0.125
1090170,0.0,1.0
1090171,0.0,1.0
664194,0.01,0.011235955056179775
828036,0,0
1090184,0.01,1.0
467597,0.01,1.0
434835,0.0,1.0
8854,0.0,1.0
991894,0.0,0.5
139929,0.0,1.0
402075,0.0,0.2
467612,0.01,1.0
565915,0,0
1024667,0.01,1.0
1024669,0.01,0.3333333333333333
1024672,0.01,1.0
303777,0.01,1.0
1057446,0.0,0.5
303790,0.0,0.041666666666666664
828093,0.01,0.5
271038,0.0,0.14285714285714285
762558,0.0,0.5
1090242,0.0,1.0
991938,0.01,1.0
1057476,0.0,0.09090909090909091
893642,0.0,0.07142857142857142
1057488,0.0,0.3333333333333333
1024727,0.0,0.25
1090270,0.0,0.25
467683,0.01,0.25
926436,0.0,1.0
893681,0.04,0.0070921985815602835
172787,0.0,1.0
1090291,0.01,1.0
959228,0.01,0.2
1057539,0.0,1.0
1090311,0.0,1.0
336648,0.01,1.0
860942,0.01,1.0
598802,0.01,0.3333333333333333
107283,0.01,0.3333333333333333
1090329,0.0,0.16666666666666666
762652,0.01,0.07692307692307693
1090350,0.0,1.0
1090352,0.0,0.25
1090358,0.0,1.0
1090364,0.01,0.08333333333333333
303934,0.0,0.2
1024835,0.0,1.0
1090374,0,0
1090377,0.0,1.0
1090388,0.0,0.125
1090395,0.01,1.0
893789,0.0,0.25
1057631,0.0,0.2
1090400,0.0,1.0
1090399,0.0,0.07692307692307693
1090413,0.01,1.0
1057656,0.01,1.0
992120,0.01,0.3333333333333333
9083,0.01,1.0
1024893,0.0,1.0
140161,0.01,0.25
992132,0.01,0.047619047619047616
1024904,0.01,0.2
762761,0.01,1.0
74637,0.01,0.034482758620689655
402318,0.0,1.0
795540,0.01,0.09090909090909091
533398,0.0,1.0
1090456,0.01,0.25
1090458,0.01,1.0
566174,0.01,0.25
1090472,0.0,1.0
1057708,0.0,0.3333333333333333
631724,0.0,0.2
205741,0.01,1.0
172981,0.0,0.25
1024950,0.01,1.0
140216,0.0,0.14285714285714285
992184,0.01,0.5
992191,0.0,0.2
992193,0.0,0.3333333333333333
173001,0.0,1.0
